nametan,averagetan
subj10_baseline_2019-02-23_11-07-08_TAN-Sitting_VER2.txt,-0.184615384615385
subj10_baseline_2019-02-23_11-40-15_TAN-Supine_VER2.txt,0.0538461538461538
subj10_baseline_2019-02-23_12-11-19_TAN-Sitting_VER2.txt,0.246153846153846
subj10_baseline_2019-02-23_12-43-49_TAN-Supine_VER2.txt,0.130769230769231
subj10_baseline_2019-02-23_13-17-59_TAN-Sitting_VER2.txt,0.523076923076923
subj10_baseline_2019-02-23_13-41-25_TAN-Supine_VER2.txt,0.0769230769230769
