epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,115.8125,227.268838603096,0.129797892461498,0.789215131637998,29.0080000000016,42.8409057791503,27.165880486779,92.5276503911519,686
UP2,471.066666666667,316.792321107447,0.0950792751981879,0.371410677305125,31.7920000000013,58.866356976952,38.2839020904056,93.193235689521,2634.2
P1,372.1875,292.805279070602,0.113096354166666,0.473836403324161,24.5080000000016,48.7113189566362,27.9120759950057,91.6631684997061,2183.6
P2,254.21875,243.445527373963,0.143134333866404,0.787105730988781,31.4720000000016,38.7937146928467,24.1487393202979,92.34267453294,1502.6
REC,387.892307692308,277.027194235789,0.11700559412815,0.579990827950505,27.3070000000007,46.5860054809457,25.0426736599249,90.7987625922107,4578.8
