epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,506.21875,322.3700272603,0.0868911875501761,0.32766114901545,23.0900000000038,65.2268005847782,46.1227167314959,94.4197530864198,3059.2
UP2,286.057142857143,216.426586229351,0.136740029985008,0.540886840893658,16.3929999999964,41.3834238248528,29.0376906681168,94.2374912613602,1887.2
P1,225.46875,237.13191978102,0.156164075513604,0.79810654623973,21.9259999999995,36.2558066356979,25.5678636380606,94.0133037694013,1356.8
P2,354.28125,322.983993848392,0.0969026306497172,0.426428992531575,20.7209999999977,58.8186529630242,43.3774584067057,94.9109190333392,2152.2
REC,395.703703703704,246.997012565991,0.11162298613713,0.4849842282879,21.9820000000036,50.6911630319036,35.2743631507267,94.2068320074871,2013.2
