6.0863e+06,-9.4458,0.084337,-3.7711,0,2.1527,1.3893
6.0864e+06,-9.4337,0.084337,-3.759,0.076336,1.7099,1.1908
6.0864e+06,-9.4096,0.12048,-3.7831,-0.62595,2.0916,1.145
6.0865e+06,-9.4217,0.096386,-3.7952,-0.73282,1.6336,1.2824
6.0865e+06,-9.4217,0.096386,-3.8072,-0.54962,1.4351,1.4656
6.0865e+06,-9.4578,0.084337,-3.7831,-0.45802,1.5725,1.4351
6.0866e+06,-9.4096,0.084337,-3.7711,-0.71756,1.6794,1.7405
6.0866e+06,-9.4337,0.10843,-3.8313,-0.32061,1.4809,1.4962
6.0867e+06,-9.4096,0.096386,-3.7952,-0.67176,1.4198,1.4351
6.0867e+06,-9.4217,0.084337,-3.8072,-0.85496,1.0534,1.6183
6.0867e+06,-9.3735,0.096386,-3.7831,-0.61069,1.1603,1.6031
6.0868e+06,-9.4217,0.10843,-3.8554,-0.56489,1.084,1.4046
6.0868e+06,-9.4217,0.096386,-3.8072,-0.51908,1.2672,1.3588
6.0869e+06,-9.3976,0.10843,-3.8434,-0.70229,0.64122,1.2672
6.0869e+06,-9.4096,0.060241,-3.8072,-1.2519,1.1908,1.3435
6.0869e+06,-9.4096,0.12048,-3.8193,-0.56489,0.27481,1.374
6.087e+06,-9.4217,0.072289,-3.7952,0.27481,0.39695,1.6641
6.087e+06,-9.4096,0.084337,-3.8193,-0.16794,0.44275,1.4504
6.087e+06,-9.4096,0.096386,-3.7711,-0.50382,0.77863,1.6489
6.0871e+06,-9.4096,0.10843,-3.8193,-0.12214,0.030534,1.6031
6.0871e+06,-9.4337,0.13253,-3.8072,-1.084,0.15267,1.2061
6.0872e+06,-9.3976,0.10843,-3.759,-1.5878,-0.25954,1.0229
6.0872e+06,-9.4217,0.12048,-3.7711,-0.99237,0.85496,1.4351
6.0872e+06,-9.4458,0.10843,-3.759,-0.1374,0.50382,1.5878
6.0873e+06,-9.4578,0.096386,-3.7349,-0.61069,1.145,1.4198
6.0873e+06,-9.4217,0.072289,-3.747,-0.33588,-0.48855,1.4809
6.0874e+06,-9.4217,0.10843,-3.7349,0.38168,-0.19847,1.6183
6.0874e+06,-9.4337,0.10843,-3.759,0.29008,-0.25954,1.6031
6.0874e+06,-9.4458,0.13253,-3.7229,1.1298,0.64122,1.9389
6.0875e+06,-9.4217,0.13253,-3.747,0.36641,-0.41221,2
6.0875e+06,-9.4337,0.12048,-3.7108,0.15267,-0.10687,1.9542
6.0876e+06,-9.4578,0.14458,-3.7229,-0.061069,0.27481,1.8473
6.0876e+06,-9.4217,0.13253,-3.7229,-0.41221,0.061069,2.0153
6.0876e+06,-9.4217,0.12048,-3.7108,-1.1756,0.21374,1.6947
6.0877e+06,-9.4458,0.15663,-3.7349,-0.62595,0.54962,1.4198
6.0877e+06,-9.4458,0.15663,-3.7349,-0.77863,0.82443,1.5878
6.0878e+06,-9.4217,0.13253,-3.747,-0.96183,1.2977,1.542
6.0878e+06,-9.4458,0.13253,-3.6988,-0.71756,0.76336,1.4351
6.0878e+06,-9.4217,0.13253,-3.759,-0.45802,1.4504,1.4962
6.0879e+06,-9.4217,0.12048,-3.7108,0.030534,1.5725,1.4962
6.0879e+06,-9.4217,0.12048,-3.7108,-1.0076,1.4656,1.313
6.0879e+06,-9.4458,0.13253,-3.7229,-0.27481,2.2137,1.4656
6.088e+06,-9.4337,0.14458,-3.7229,-0.15267,2.2137,1.6031
6.088e+06,-9.4578,0.12048,-3.7349,-0.36641,2.3664,1.6489
6.0881e+06,-9.4217,0.14458,-3.7711,-0.12214,2.3359,1.4809
6.0881e+06,-9.4458,0.12048,-3.7108,-0.061069,2.8702,1.8168
6.0881e+06,-9.4096,0.10843,-3.7831,-0.15267,2.0153,1.5878
6.0882e+06,-9.4458,0.12048,-3.7711,0.58015,2.2748,1.9237
6.0882e+06,-9.3976,0.14458,-3.8072,0.030534,1.5267,1.4046
6.0883e+06,-9.4337,0.13253,-3.7952,0.50382,2.0458,1.6336
6.0883e+06,-9.4096,0.13253,-3.8313,-0.030534,1.6031,1.8473
6.0883e+06,-9.4217,0.15663,-3.8072,-0.10687,1.6794,1.7099
6.0884e+06,-9.3735,0.14458,-3.8072,0.35115,0.24427,1.4809
6.0884e+06,-9.4096,0.18072,-3.8193,0.19847,1.374,1.8015
6.0885e+06,-9.3976,0.15663,-3.8434,-0.19847,1.2672,1.6031
6.0885e+06,-9.4096,0.15663,-3.8434,-0.091603,0.96183,1.6794
6.0885e+06,-9.4217,0.15663,-3.8072,-0.36641,1.0076,1.3588
6.0886e+06,-9.3976,0.14458,-3.8313,-0.29008,-0.076336,1.3893
6.0886e+06,-9.4096,0.14458,-3.8072,-0.38168,0.71756,1.3588
6.0886e+06,-9.4096,0.14458,-3.8072,-0.59542,-0.030534,1.3588
6.0887e+06,-9.4217,0.14458,-3.7952,-0.77863,0.44275,1.2672
6.0887e+06,-9.4217,0.16867,-3.7831,-0.65649,0.38168,1.2824
6.0888e+06,-9.4458,0.14458,-3.747,-0.64122,0.30534,1.3282
6.0888e+06,-9.4458,0.18072,-3.8072,0.77863,0.061069,1.4504
6.0888e+06,-9.4217,0.10843,-3.7229,-0.076336,-0.61069,1.4351
6.0889e+06,-9.4096,0.096386,-3.747,1.1756,-0.1374,1.6489
6.0889e+06,-9.4578,0.084337,-3.7349,2.2595,0.53435,1.9237
6.089e+06,-9.4458,0.12048,-3.6867,1.8779,0.90076,1.6489
6.089e+06,-9.4578,0.13253,-3.747,1.1603,1.2824,1.6794
6.089e+06,-9.4096,0.15663,-3.6988,1.1145,0.94656,2.0916
6.0891e+06,-9.4337,0.21687,-3.8313,-2.9313,1.6336,1.4198
6.0891e+06,-9.3976,0.21687,-3.7349,-5.0687,0.99237,0.99237
6.0892e+06,-9.3855,0.22892,-3.8313,-3.4504,1.2672,1.3588
6.0892e+06,-9.3976,0.26506,-3.8193,-5.2824,-0.48855,1.0076
6.0892e+06,-9.5181,0.10843,-3.747,-6.1527,0.29008,0.22901
6.0893e+06,-9.3253,-0.036145,-3.6024,-2.4427,0.27481,1.0992
6.0893e+06,-9.4096,0,-3.5904,-0.24427,1.6183,1.5725
6.0894e+06,-9.494,0.084337,-3.7229,2.1985,2.3206,1.5573
6.0894e+06,-9.4578,0.14458,-3.8072,4.5649,1.6336,1.7863
6.0894e+06,-9.4458,0.18072,-3.6988,4.8092,0.77863,1.8473
6.0895e+06,-9.4337,0.18072,-3.6747,3.1145,0.70229,1.8931
6.0895e+06,-9.4217,0.15663,-3.747,2.4885,0.91603,1.6947
6.0895e+06,-9.4217,0.18072,-3.6988,2.3969,1.0229,1.8779
6.0896e+06,-9.4458,0.16867,-3.747,0.87023,0.85496,1.8168
6.0896e+06,-9.4217,0.14458,-3.759,0.12214,1.5573,1.4504
6.0897e+06,-9.4217,0.16867,-3.7831,-0.091603,0.65649,1.3588
6.0897e+06,-9.4458,0.16867,-3.7108,-0.44275,0.091603,1.0534
6.0897e+06,-9.4337,0.15663,-3.7831,-1.6641,0.10687,0.65649
6.0898e+06,-9.4096,0.12048,-3.747,-1.5115,0.076336,0.62595
6.0898e+06,-9.4096,0.084337,-3.7349,-1.8626,0.62595,0.51908
6.0899e+06,-9.4458,0.084337,-3.6867,-1.5725,0.54962,1.0687
6.0899e+06,-9.4458,0.084337,-3.7229,-1.2519,1.0534,1.0382
6.0899e+06,-9.4458,0.096386,-3.6988,-1.0687,0.53435,0.87023
6.09e+06,-9.4217,0.096386,-3.7108,0.22901,0.30534,0.87023
6.09e+06,-9.4458,0.10843,-3.7108,-0.35115,1.0382,1.2519
6.0901e+06,-9.4217,0.10843,-3.747,-0.48855,0.045802,1.3893
6.0901e+06,-9.506,0.084337,-3.6627,0.65649,0.77863,1.5878
6.0901e+06,-9.4096,0.10843,-3.6988,0.12214,-0.030534,1.3893
6.0902e+06,-9.4578,0.096386,-3.6747,-0.076336,0.79389,1.7557
6.0902e+06,-9.4578,0.12048,-3.7229,0.25954,0.62595,1.6641
6.0903e+06,-9.4458,0.072289,-3.6867,0.44275,0.47328,1.8168
6.0903e+06,-9.4458,0.10843,-3.6747,0.30534,0.67176,2.0458
6.0903e+06,-9.4699,0.10843,-3.6988,0.47328,0.96183,1.8626
6.0904e+06,-9.4337,0.12048,-3.6988,0.045802,0.061069,1.7863
