epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,482.733333333333,255.161062499928,0.10089135239674,0.383701350352293,27.739999999998,51.9694257225109,15.0502668232121,87.3023544845681,2528.8
UP2,397.1875,272.800108492552,0.1059260979065,0.453680528053942,23.9170000000013,49.9250685602245,16.5168657036907,87.8766422783416,2234
P1,314.333333333333,197.859116254616,0.138565258913413,0.608744078109604,29.028999999995,39.2850879779207,19.2060430114279,90.6584667585622,1710
P2,224.78125,187.232430051269,0.15959398914707,0.752885782920393,28.4639999999999,34.0853808450205,16.6555943232881,90.5476786210731,1302.8
REC,258.434782608696,222.266072002195,0.132544528619529,0.496370129914362,22.6939999999959,40.1313579262162,14.5405679687088,88.4515097989738,2103.2
