epoch,mean,variance
TEMP.csv_E4_UP1_smoothedandresampled.csv,32.0671450850661,0.483459824330441
TEMP.csv_E4_UP2_smoothedandresampled.csv,33.383561436673,0.345773553197744
TEMP.csv_E4_P1_smoothedandresampled.csv,34.1136554820415,0.158461268958112
TEMP.csv_E4_P2_smoothedandresampled.csv,33.8618341209831,0.130237124717005
TEMP.csv_E4_Rec_smoothedandresampled.csv,33.2930680851064,0.266000892451263
HR.csv_E4_UP1_smoothedandresampled.csv,91.7224787133395,341.585592149334
HR.csv_E4_UP2_smoothedandresampled.csv,83.3019385342791,81.1303715477814
HR.csv_E4_P1_smoothedandresampled.csv,79.2683735224586,71.9700606456562
HR.csv_E4_P2_smoothedandresampled.csv,79.2807565011821,125.058714564616
HR.csv_E4_Rec_smoothedandresampled.csv,75.2028988603988,74.7432700653159
EDA.csv_E4_UP1_smoothedandresampled.csv,0.0240884584836721,0.00102469758154152
EDA.csv_E4_UP2_smoothedandresampled.csv,0.060996669544707,0.0013379261570009
EDA.csv_E4_P1_smoothedandresampled.csv,0.235650392722117,0.00119066714342064
EDA.csv_E4_P2_smoothedandresampled.csv,0.323081715500946,0.000356816046086398
EDA.csv_E4_Rec_smoothedandresampled.csv,0.386310823278921,0.000290793924179685
BVP.csv_E4_UP1_smoothedandresampled.csv,-0.00177092012288791,14450.7081172258
BVP.csv_E4_UP2_smoothedandresampled.csv,0.00243078836700925,7598.67035381656
BVP.csv_E4_P1_smoothedandresampled.csv,0.00390558804206545,1746.44584335464
BVP.csv_E4_P2_smoothedandresampled.csv,-0.012099290098074,2501.03081997632
BVP.csv_E4_Rec_smoothedandresampled.csv,0.0116963552162354,1706.90733468608
