trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.464939098389222,0.33385054670198,0.129849127846565,0.179383002320254,0.163151990887892,0.0503700758854845
UP2,0.510069648440158,0.355641051450579,0.122685345846067,0.253137893407126,0.189669477422438,0.0505397874281881
P1,0.452704961667049,0.377880477123944,0.0980603583133766,0.225683861892892,0.181641348004128,0.0456896693959257
P2,0.381826265910334,0.334719922749049,0.0811959304526204,0.200294386586954,0.147603809586839,0.0376762036987913
Rec,0.290650015871825,0.202945797146467,0.0751854200543138,0.177421832241445,0.102217707101042,0.042170355573288
