epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,350.181818181818,242.526861211477,0.119337373387585,0.403310962735809,17.3109999999942,47.539801489482,34.2467641566787,94.4708834472614,2183.6
UP2,396.0625,243.875422653029,0.114275690607735,0.437927959581252,32.7649999999994,49.3634455508184,33.7322403277083,93.9644970414201,2382
P1,226.548387096774,174.890792345714,0.18285492375659,0.819985673936263,22.6489999999976,31.101408861244,22.5907241330131,94.6896355353075,1330.2
P2,301.625,220.917551398998,0.133748833834354,0.645959516305592,29.8109999999942,43.6604599794615,37.7221910057931,97.1407852481094,1875.4
REC,236.173076923077,262.598308101553,0.114277252729347,0.369084262716979,20.7870000000039,48.9277711513793,31.4492895178301,93.0793030451067,2286.4
