4040.7,1
4041.7,1.0313
4042.9,1.1876
4043.9,0.98442
4045,1.1251
4046.2,1.1251
4047.2,1.0157
4048.3,1.1719
4168.2,1.1094
4169.2,0.98442
4182.8,1.0782
4183.7,0.93754
4193.9,1.0625
4194.9,0.98442
4196.1,1.2344
4201.2,1.1876
4202.6,1.3282
4229.2,0.6094
4274.5,0.95317
4275.4,0.98442
4276.4,1
4277.4,0.98442
4278.5,1.0782
4279.3,0.82816
4289.5,1.1407
4290.6,1.0313
4291.6,1
4302,1.1094
4303.1,1.1094
4304.1,1.0469
4365.9,0.59378
4366.6,0.64065
4367.2,0.6094
4396.4,0.78129
4522.1,1.1407
4549.3,1.1407
4550.5,1.2032
4551.7,1.1876
4552.9,1.2344
4554.1,1.2188
4555.4,1.2969
4556.5,1.1094
4557.7,1.2032
4587.9,1.0625
4589.1,1.2188
4590.3,1.1876
4591.5,1.1876
4592.5,1.0625
4593.7,1.2032
4717.7,1.1251
4718.8,1.1407
4720,1.2032
4721.2,1.2032
4722.2,1
4723.5,1.2188
4724.5,1.0469
4725.6,1.1094
4726.6,1
4875.8,1.0157
4876.8,1.0782
4878,1.1094
4879,1.0782
4880.1,1.1094
4917.4,0.95317
4918.4,0.98442
4919.4,1.0313
4937.4,1.0782
4938.4,1
4939.6,1.1563
4940.7,1.1407
4941.9,1.1876
4942.9,1.0313
5086,1.1719
5087.2,1.1876
5088.4,1.1407
5098.9,1.2813
5100,1.1407
5101.3,1.2344
5265,1.1563
5266.1,1.0782
5267.3,1.2344
5276.9,1.1876
5277.9,0.98442
5279.1,1.2032
5356.6,1.1719
5434.6,1.0157
5435.7,1.0782
5436.7,1.0157
5437.7,1.0157
5438.8,1.0938
5439.8,0.98442
5440.8,1.0313
5441.8,0.93754
5442.7,0.93754
5458.8,1.0313
5467.1,1.1407
5468.2,1.1251
5469.4,1.1876
5470.5,1.0782
5471.5,1.0469
5472.6,1.1251
5473.7,1.0782
5474.7,1.0313
5475.8,1.0469
5490.1,0.87504
5491.1,1
5492,0.93754
5493,1
5494.1,1.0938
5502.9,1.1251
5504,1.0938
5505.1,1.0938
5506.3,1.1251
5507.3,1.0938
5508.5,1.1251
5509.5,1.0313
5510.6,1.0625
5511.5,0.96879
5512.6,1.0625
5513.6,1.0313
