epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,406.242424242424,254.650744931051,0.107942466980076,0.329462175783243,15.234000000004,49.9150730330439,23.0578270725188,89.6099052733647,2402.8
UP2,407.454545454545,269.088866699866,0.103346377027228,0.351878119653108,27.7090000000026,53.0384067746343,28.0870325126585,91.1578790808359,2451.6
P1,188.212121212121,144.759878241469,0.201506772009031,0.9669954034739,26.997000000003,28.335380417605,20.9898819359148,94.6877012234385,1176.4
P2,258.6,171.200950690238,0.170048761609906,0.757055543406771,24.2620000000024,34.0550652471748,28.2517762615897,96.3010697254801,1494.4
REC,392.705882352941,278.835188576678,0.104356736100705,0.33874389890159,21.512999999999,53.3852212716613,32.8703387913796,92.7881374971916,2478
