epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,262.34375,175.127347098084,0.163315852205006,0.629655844801993,31.1599999999962,35.7840346805622,31.0680036782414,97.3082420200095,1634
UP2,251.757575757576,168.103768232421,0.17409635071661,0.660221625780366,29.6360000000059,33.4674947873499,28.507348902334,97.0393549163558,1612.6
P1,172.323529411765,144.110799247985,0.208048547008549,0.784592457281692,21.1589999999997,27.1534257290374,18.6987915378066,93.9931740614335,1101.6
P2,202.323529411765,132.560956953312,0.206951113051068,0.803570511271581,27.6640000000043,27.5876614816769,20.5557606116531,95.0290697674419,1307.6
REC,304.928571428571,127.100697486628,0.172882029053421,0.603894240771298,31.0860000000102,33.4006224753865,26.9888413866848,96.1822227427099,1642.6
