12,-23,58
10,-22,58
10,-21,59
10,-21,57
13,-22,57
14,-22,57
13,-23,57
13,-23,58
11,-23,57
12,-23,57
12,-23,57
12,-23,57
13,-23,58
13,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
13,-23,57
12,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
12,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
14,-23,57
13,-23,57
13,-23,57
13,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
14,-23,57
13,-23,57
15,-23,57
13,-23,57
13,-22,57
13,-23,57
13,-23,57
13,-23,57
13,-22,57
14,-22,58
14,-22,58
15,-21,58
11,-21,58
5,-21,58
14,-21,58
15,-21,58
13,-21,58
13,-22,58
12,-23,57
13,-22,57
12,-22,58
12,-22,58
13,-22,57
13,-23,57
13,-23,57
13,-23,57
12,-23,57
12,-23,57
13,-22,57
13,-23,58
13,-23,58
13,-23,58
10,-23,58
14,-22,58
11,-23,57
11,-22,57
10,-21,58
11,-21,58
11,-21,58
11,-21,58
12,-20,58
12,-21,58
12,-22,58
13,-21,57
14,-21,58
12,-22,58
13,-22,58
12,-23,57
11,-23,57
12,-23,57
12,-23,58
12,-22,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-22,58
12,-23,57
12,-22,57
12,-23,58
13,-23,57
12,-23,57
13,-23,57
12,-23,57
12,-23,57
12,-23,57
13,-23,57
13,-23,57
13,-23,58
12,-23,57
10,-24,58
14,-23,58
12,-23,57
10,-22,57
9,-21,58
11,-21,58
13,-21,58
12,-21,57
11,-21,58
12,-22,58
12,-23,57
14,-21,58
14,-21,57
13,-22,57
13,-23,57
14,-23,57
13,-23,57
12,-24,57
12,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
13,-23,57
12,-23,57
13,-23,57
13,-23,57
13,-23,57
12,-23,57
12,-23,57
12,-24,57
13,-23,57
13,-23,57
12,-23,57
12,-23,57
13,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-23,57
12,-22,57
12,-23,57
13,-22,58
13,-22,58
11,-22,59
12,-22,58
11,-22,57
11,-21,58
10,-21,58
10,-20,58
8,-19,58
13,-19,59
12,-20,58
12,-21,58
12,-21,58
12,-21,58
12,-22,58
11,-23,58
12,-22,58
11,-22,58
10,-22,58
12,-22,58
12,-22,58
11,-22,58
12,-22,58
11,-22,58
11,-22,58
11,-22,58
11,-21,58
9,-22,58
8,-22,58
10,-21,58
11,-20,59
11,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
10,-21,58
12,-21,58
12,-21,58
12,-23,58
11,-23,58
9,-22,59
8,-22,58
9,-23,58
12,-22,58
11,-21,58
10,-21,58
10,-21,58
10,-21,58
11,-21,58
11,-21,58
11,-22,58
11,-22,58
11,-22,58
10,-22,58
10,-21,58
10,-21,58
11,-22,58
11,-22,58
10,-22,58
11,-22,58
11,-22,58
11,-22,58
10,-22,58
10,-22,58
10,-22,58
11,-21,58
8,-21,58
12,-21,58
12,-21,58
11,-22,58
12,-23,58
13,-23,58
11,-22,58
8,-23,58
9,-22,58
10,-22,58
12,-22,58
