epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,259.53125,184.824761707739,0.155970116881552,0.399261970168672,17.6970000000001,37.7365195813337,33.91697749375,97.8449313749097,1625.4
UP2,261.166666666667,196.196784277723,0.153088622142766,0.418286648567582,19.2479999999996,38.1219465198355,32.6816739890411,97.052067381317,1521
P1,157.625,209.127334261889,0.204491360476664,1.08139968475259,32.5770000000048,22.8143750959097,-9.56863445912739,77.5619425173439,782.6
P2,189.0625,150.711631826286,0.210937624090006,0.842603140004058,24.4209999999948,26.9996164426111,19.9685153505315,94.7446703024293,1146.6
REC,282.75,198.785514691247,0.143555907717256,0.466283684121727,31.877999999997,40.597179228218,34.7777778348273,97.06034038164,2634.8
