epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,334.28125,352.040708274282,0.093217720808382,0.683013428380667,32.3289999999979,62.3239129147433,52.0560347120534,96.7377079828005,2069.8
UP2,468.666666666667,347.69916974833,0.0925335799658505,0.582804236512389,32.5789999999979,63.1114241165203,54.5680166562619,97.2121470734656,2733.8
P1,357.96875,315.728597657913,0.109999475936763,0.780257380509133,32.5720000000001,52.0016134872288,39.6813045107768,95.2252094972067,2181.8
P2,422.15625,309.760272487113,0.0973223226188709,0.568044740440928,27.8060000000041,59.6782761029677,50.0667404337445,96.7431532198372,2614
REC,499.590909090909,352.284129393321,0.0787786019841637,0.384049238614992,24.3650000000052,74.4159285440711,65.8166775558158,97.6390847473047,4292.8
