trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.452145251576581,0.20677342209128,0.17927818896123,0.255245592278423,0.0771264165370506,0.06157811225561
UP2,0.20791932314092,0.0752457874410759,0.138899327501977,0.0925611499763627,0.0232450115291966,0.0582062983257222
P1,0.347511215906633,0.325211943849566,0.195546972305014,0.106343079605489,0.147893583417039,0.0908118065919262
P2,0.780901367236416,0.323438573024517,0.220482298054907,0.523726751400668,0.16647860722063,0.128754529484207
Rec,0.575155820211532,0.315394518261632,0.157634600161562,0.394350542709244,0.202570237472635,0.0689349650719231
