trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.625910579370811,0.304980738003688,0.400227625206394,0.411796890410217,0.189290980806614,0.26017840428481
UP2,0.472648445036076,0.308400614841581,0.307153282365497,0.346924171860357,0.190427400412271,0.207599015352403
P1,0.379592388251459,0.289035133109146,0.483673239588741,0.247901380474735,0.162789633058628,0.311368710300101
P2,0.395212790527347,0.362235060307289,0.49086345529206,0.278167639102458,0.263008399213825,0.319321203670531
Rec,0.665595066683088,0.717576255706133,0.712981702609027,0.497963109953215,0.488576545954858,0.501298308922126
