trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.252580892943543,0.430346931468175,0.119156157639666,0.0776315960879663,0.247430680341134,0.0469134876656276
UP2,0.441685106861037,0.477169919789287,0.100765402327418,0.243648166688898,0.324104666687586,0.0491845454180514
P1,0.587793927639435,0.424729148509273,0.0725913397921627,0.383319836359708,0.284617655614976,0.0420737938162271
P2,0.502685511851078,0.457403238649307,0.0642849505905343,0.327027855143497,0.326135796312329,0.0400294902568357
Rec,0.62742276525745,0.583379483402365,0.104182143868002,0.427639881080893,0.429492049852936,0.0486795222697491
