170.84,0.68753
192.24,0.71878
193.02,0.78129
193.81,0.78129
194.56,0.75003
195.37,0.81254
196.21,0.84379
196.99,0.78129
197.73,0.73441
198.35,0.62503
199.04,0.68753
328.72,0.76566
424.5,0.50002
425.11,0.6094
425.64,0.53127
426.22,0.57815
426.79,0.56253
427.36,0.57815
550.56,0.68753
551.28,0.71878
551.93,0.65628
552.63,0.70316
571.53,0.40627
574.79,0.57815
575.5,0.70316
576.04,0.5469
576.67,0.62503
577.29,0.62503
583.93,0.70316
584.43,0.50002
585.09,0.65628
585.67,0.57815
586.23,0.56253
586.76,0.53127
587.4,0.64065
590.89,0.5469
591.31,0.42189
591.71,0.40627
596.95,0.53127
608.42,0.57815
608.95,0.53127
609.48,0.53127
610,0.51565
610.56,0.56253
615.5,0.56253
629.4,0.62503
629.92,0.51565
630.53,0.6094
653.05,0.59378
653.73,0.68753
654.4,0.67191
655.05,0.64065
655.73,0.68753
661.2,0.64065
661.87,0.67191
704.75,0.67191
720.67,0.65628
725.69,0.57815
744.85,0.70316
745.58,0.73441
746.44,0.85941
747.19,0.75003
748.02,0.82816
748.94,0.92192
749.85,0.90629
750.66,0.81254
751.44,0.78129
752.28,0.84379
753.02,0.73441
753.8,0.78129
754.64,0.84379
755.53,0.89067
756.28,0.75003
757.14,0.85941
758.02,0.87504
758.78,0.76566
759.58,0.79691
760.43,0.84379
761.22,0.79691
762.02,0.79691
762.88,0.85941
763.78,0.90629
764.68,0.89067
765.6,0.92192
766.61,1.0157
767.54,0.92192
768.39,0.85941
769.27,0.87504
770.11,0.84379
770.89,0.78129
771.71,0.81254
772.55,0.84379
785.54,0.53127
785.94,0.40627
786.43,0.4844
799.49,0.57815
2176.6,0.37502
2177,0.32814
2177.3,0.35939
2177.7,0.35939
2178.1,0.37502
2178.4,0.31251
2178.7,0.34377
2179.1,0.39064
2179.5,0.37502
2179.8,0.32814
2180.2,0.35939
2180.6,0.39064
2180.9,0.32814
2181.2,0.34377
2181.6,0.37502
2182,0.37502
2182.3,0.34377
2182.7,0.42189
2183.1,0.32814
2183.4,0.37502
2183.8,0.37502
2184.2,0.39064
2184.6,0.35939
2192.9,0.39064
2193.2,0.31251
2193.6,0.39064
2194,0.42189
2194.4,0.35939
2194.8,0.40627
2195.1,0.34377
2195.5,0.32814
2197.8,0.37502
2198.2,0.39064
2198.6,0.35939
2199,0.42189
2199.4,0.35939
2199.7,0.34377
2200.1,0.42189
2200.5,0.42189
2200.9,0.39064
2201.2,0.31251
2201.6,0.37502
2202.1,0.46877
2202.5,0.39064
2202.9,0.42189
2206.7,0.39064
2207.2,0.43752
2207.5,0.37502
2208,0.43752
2208.3,0.32814
2208.7,0.42189
2209.2,0.45315
2209.5,0.34377
2209.9,0.39064
2210.4,0.45315
2210.8,0.39064
2211.1,0.34377
2211.5,0.43752
2211.9,0.40627
2212.4,0.40627
2212.7,0.35939
2213.2,0.45315
2213.6,0.40627
2213.9,0.37502
2214.3,0.37502
2214.7,0.42189
2215.1,0.37502
2215.5,0.40627
2215.9,0.39064
2216.3,0.39064
2216.7,0.43752
2217.2,0.42189
2217.5,0.34377
2217.9,0.40627
2218.3,0.42189
2218.8,0.43752
2219.2,0.39064
2219.5,0.37502
2220,0.42189
2230,0.45315
2230.5,0.45315
2230.9,0.40627
2231.3,0.40627
2231.7,0.45315
2232.1,0.42189
2232.6,0.40627
2233,0.43752
2233.4,0.40627
2233.8,0.43752
2234.3,0.42189
2234.7,0.43752
2235.1,0.43752
2235.5,0.40627
2236,0.43752
2236.4,0.40627
2236.9,0.46877
2237.3,0.40627
2240.3,0.4844
2240.7,0.39064
2241.1,0.45315
2241.5,0.39064
2242,0.43752
2242.4,0.43752
2242.8,0.39064
2243.2,0.45315
2243.7,0.45315
2244.1,0.37502
2244.5,0.42189
2244.9,0.45315
2245.4,0.42189
2245.8,0.39064
2246.2,0.43752
2246.6,0.42189
2247,0.42189
2247.5,0.43752
2247.9,0.42189
2248.3,0.42189
2248.8,0.43752
2249.2,0.45315
2249.6,0.40627
2250.1,0.43752
2250.5,0.46877
2250.9,0.40627
2251.3,0.40627
2251.8,0.50002
2252.3,0.42189
2252.7,0.4844
2253.1,0.35939
2253.5,0.42189
2254,0.50002
2254.4,0.42189
2434.2,0.46877
2459.1,0.4844
2459.6,0.51565
2460.1,0.43752
2460.6,0.53127
2461,0.39064
2532.4,0.56253
2532.9,0.53127
2533.4,0.5469
2534,0.5469
2534.5,0.5469
2535.1,0.5469
2535.6,0.56253
2536.2,0.53127
2536.7,0.53127
2537.2,0.5469
2537.8,0.5469
2538.3,0.53127
2538.9,0.5469
2539.5,0.59378
2539.9,0.46877
2540.6,0.64065
2577.1,0.59378
