trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.594164430378805,0.269244286765701,0.460280593149179,0.292901562622133,0.0931477678637247,0.209513276684502
UP2,0.659165062892005,0.31124512605883,0.438409904258797,0.288986999271778,0.0945043693328248,0.169734062476374
P1,0.586603489893499,0.332842807290887,0.344109273204762,0.265328963973003,0.168761641204291,0.181843428083359
P2,0.616373474233853,0.390625869897705,0.315393224198203,0.298060152709992,0.236729729255169,0.167674277927712
Rec,0.662095115927503,0.306547866480946,0.632877941381247,0.222656670218394,0.142412358625155,0.335723057335065
