trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.468059754047395,0.47541395837385,0.13283865617882,0.143839796293265,0.270345140898716,0.0509848386757264
UP2,0.539475077872608,0.458018748523641,0.134416718359367,0.142638408740439,0.238219528412303,0.0602507975184025
P1,0.830714096359354,0.48407769071919,0.0762485226279013,0.476142763952176,0.308122419407313,0.0456114180749219
P2,0.804065401954733,0.386118589130438,0.0764595730122939,0.501102990420512,0.241930065704062,0.0480408420751637
Rec,0.504566799758603,0.516741586202203,0.150196685657157,0.325536741652165,0.36281580646115,0.101657570503326
