trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.714359241544881,0.458633526964482,0.563282022841714,0.401432435225217,0.222068653669971,0.309857754859518
UP2,0.635076636049967,0.458945487917271,0.378571594394843,0.345991078413941,0.223007310374861,0.215541487417031
P1,0.49158714094881,0.302579070867991,0.26519588126097,0.227885050060487,0.155185439906063,0.147844517030817
P2,0.611437823460872,0.389006747298453,0.459959351725062,0.313629421094246,0.236214468016095,0.242000575182622
Rec,1.08279997329434,0.632028191548088,0.828477354259402,0.589817779454777,0.312321886654632,0.423093291394164
