trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.71766303405342,0.307629991700412,0.489095187008914,0.470057466933572,0.164250381875931,0.354605730120567
UP2,0.643303730523355,0.497713284796681,0.551714067618291,0.422368597582863,0.280589345862435,0.354790561626372
P1,0.584742742806728,0.214347797963635,0.267788206140088,0.368419254336419,0.134713883465051,0.178057277939975
P2,0.851888216278859,0.176959252937848,0.320674946736123,0.512917747918594,0.0993251565345378,0.196299982720717
Rec,0.658164930010944,0.392829399221009,0.250398612678604,0.342406478848757,0.221843066464092,0.138380351327265
