trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.235172148582063,0.278279418295202,0.110907973360497,0.102600150258491,0.135592568314983,0.044752805088792
UP2,0.266196317041329,0.205711629036468,0.0738812560919522,0.139795180580648,0.0896885488020019,0.0209849426789012
P1,0.319823079367762,0.439966099628836,0.101869514694792,0.135217863506071,0.233578816281516,0.0539026430178963
P2,0.301770674852169,0.448334516189254,0.169151877245726,0.112778797023195,0.230086142270594,0.0748287204732605
Rec,0.268449140038424,0.26496857414192,0.104963800526481,0.155398260054671,0.112106539115084,0.0377502251635463
