trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.509278230044854,0.312138413189621,0.405257771329937,0.300536152631641,0.163143968984585,0.261005048916287
UP2,0.407470422870307,0.3989323033812,0.424494577067519,0.285893066898899,0.212547016129411,0.248233744580359
P1,0.470289199010981,0.192669225923553,0.184654340613813,0.289318907915528,0.13429090965365,0.115155727941719
P2,0.441248809219835,0.19262481475278,0.204086671836048,0.293953097478317,0.123322396576703,0.109108577917534
Rec,0.596059463140128,0.435028066568623,0.432418291108934,0.375657479915885,0.234339646990111,0.246560387022237
