epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,213.242424242424,135.789365908894,0.203488054607509,0.528842268209226,15.2060000000056,28.0056019590084,21.1205595250076,94.87070190395,1335.4
UP2,249.133333333333,153.255192482958,0.182273493975903,0.457138392035424,17.4060000000027,31.3796514791974,23.82227157654,95.2642140468227,1424.2
P1,113.147058823529,120.141616525625,0.281111689664152,1.03779092746891,22.1730000000025,20.2713591109052,14.9645751331326,94.8024948024948,729.6
P2,183.911764705882,121.629932432186,0.226954385403331,0.67789252514856,23.6410000000033,25.0914837755135,18.5118451126259,94.8193156379917,1186
REC,260.794117647059,176.353257637904,0.161609431407942,0.434498271096242,25.2059999999983,34.8563985072314,23.8742455528982,93.8204781235904,1664
