epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,395.125,250.190475825017,0.111778226125485,0.417611043685603,16.349000000002,48.7554547288473,24.1738718045818,90.723606168446,2294.4
UP2,396.466666666667,254.301169988404,0.10743615410498,0.3254777148651,15.0889999999999,51.6661042388786,30.7751090079008,92.442202606137,2199.2
P1,263.59375,190.670440115585,0.149607002967359,0.487639769062799,14.7609999999986,33.8834326770276,2.77522355306366,84.257942152679,1421.6
P2,248.34375,161.713926899404,0.167103678508439,0.597806245473988,17.0800000000017,30.3195928438586,2.32044623734141,84.3356819325616,1340.6
REC,329.166666666667,246.629070415439,0.121839412360688,0.365466654714058,16.1119999999937,45.6563614257028,27.7623179694188,92.6153623607696,2561
