epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,457.970588235294,319.762931626021,0.0894306456794088,0.284473269875362,15.8670000000056,65.1298718092398,55.3625462288469,96.994605702543,3020.8
UP2,348.371428571429,250.342128920813,0.121650176388547,0.440625144629059,23.6729999999952,45.6840262369555,27.5844115905515,92.520911923897,2256.4
P1,333.875,325.606506037876,0.0933127633673573,0.248042655901941,14.8830000000016,62.5537513284162,53.8832920048125,97.2297613476837,2077.8
P2,383.21875,291.250887787654,0.103291098963858,0.440697296150219,30.4409999999989,57.0314184634121,51.7045683426812,98.091976516634,2406
REC,336.055555555556,240.360453899434,0.122077457412206,0.485593549916168,34.083000000006,47.4529243850264,39.283532103815,96.5009918448314,3502.6
