nametan,averagetan
subj2_baseline_2019-02-02_11-12-36_TAN-Sitting_VER2.txt,0.276923076923077
subj2_baseline_2019-02-02_11-52-58_TAN-Sitting_VER2.txt,0.769230769230769
subj2_baseline_2019-02-02_12-24-05_TAN-Sitting_VER2.txt,0.284615384615385
subj2_baseline_2019-02-02_13-03-32_TAN-Supine_VER2.txt,0.884615384615385
subj2_baseline_2019-02-02_13-35-26_TAN-Sitting_VER2.txt,0.438461538461538
subj2_baseline_2019-02-02_13-57-43_TAN-Sitting_VER2.txt,0.492307692307692
