nametan,averagetan
subj4_baseline_2019-02-08_13-21-11_TAN-Sitting_VER2.txt,2.47692307692308
subj4_baseline_2019-02-08_13-55-37_TAN-Supine_VER2.txt,2.85384615384615
subj4_baseline_2019-02-08_14-30-38_TAN-Sitting_VER2.txt,2.81538461538462
subj4_baseline_2019-02-08_15-05-19_TAN-Sitting_VER2.txt,2.35384615384615
subj4_baseline_2019-02-08_15-40-41_TAN-Sitting_VER2.txt,3.43846153846154
subj4_baseline_2019-02-08_16-03-13_TAN-Sitting_VER2.txt,3.3
