epoch,mean,variance
TEMP.csv_E4_UP1_smoothedandresampled.csv,34.0678839285714,0.874310773617514
TEMP.csv_E4_UP2_smoothedandresampled.csv,34.6322311507937,0.132249976319469
TEMP.csv_E4_P1_smoothedandresampled.csv,33.7818735119048,0.153262651486618
TEMP.csv_E4_P2_smoothedandresampled.csv,33.7841483134921,0.250950575014524
TEMP.csv_E4_Rec_smoothedandresampled.csv,33.4768510796723,0.458453336971635
HR.csv_E4_UP1_smoothedandresampled.csv,92.6262624254471,81.5250681717749
HR.csv_E4_UP2_smoothedandresampled.csv,84.9118430203675,49.6594124564585
HR.csv_E4_P1_smoothedandresampled.csv,86.2557575757575,80.31124223146
HR.csv_E4_P2_smoothedandresampled.csv,83.3394485842026,54.6522993478767
HR.csv_E4_Rec_smoothedandresampled.csv,95.3087360594796,468.330626377456
EDA.csv_E4_UP1_smoothedandresampled.csv,5.24156956823823,9.76897257916004
EDA.csv_E4_UP2_smoothedandresampled.csv,1.16118653769841,0.17011179398225
EDA.csv_E4_P1_smoothedandresampled.csv,2.32713404761905,0.471891580102615
EDA.csv_E4_P2_smoothedandresampled.csv,2.61125878968254,0.641010600924788
EDA.csv_E4_Rec_smoothedandresampled.csv,0.984894334572491,0.0230824855241633
BVP.csv_E4_UP1_smoothedandresampled.csv,-0.000547886890735424,5144.65646425437
BVP.csv_E4_UP2_smoothedandresampled.csv,-0.00572475784447474,4749.59671567488
BVP.csv_E4_P1_smoothedandresampled.csv,0.0101394698003224,6383.01215943661
BVP.csv_E4_P2_smoothedandresampled.csv,-0.00250075000620112,9918.35536764062
BVP.csv_E4_Rec_smoothedandresampled.csv,0.0114415616744186,16479.0591884026
