epochs,avgkeypermin,stdkeypermin,avgcleanedintervals,stdcleanedintervals,maxcleanedintervals,wpm,wpm_corrected,accuracy,totalwords
UP1,526.382352941176,354.904256376696,0.0795629401900504,0.277615102831257,22.4380000000019,71.719378016146,53.4164780898438,95.049726226394,3402.4
UP2,595.2,357.311647995281,0.0760829131652662,0.34372142567927,23.4409999999989,74.6642318567388,53.8996229971724,94.640757126057,3380
P1,380.9375,298.377541477345,0.103309693835675,0.545088792494358,25.9199999999983,54.3308475459659,35.5722369384924,93.4869986055287,2279.4
P2,493.34375,296.7166139466,0.0906112659992393,0.45351028557416,21.4279999999999,63.4771231592133,49.778081113154,95.8259437547504,3025.8
REC,341.803921568627,372.935813223018,0.0849146677378641,0.462022278376846,26.002999999997,66.6813991537596,47.0358303547347,94.3325876211782,3289
