trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.265272585579108,0.166075013100595,0.186187397813903,0.114432062690569,0.0423353094551838,0.0814867007288845
UP2,0.242306874516736,0.163399069263653,0.146521612142643,0.107126918817175,0.0506438478960181,0.0513057836946394
P1,0.286424536748143,0.1810759196517,0.234081927793093,0.0975894074943128,0.0465514148344813,0.0732449183125668
P2,0.171245979138021,0.110056810538586,0.171124613015737,0.0363899211417736,0.0265080834404016,0.0610107278558024
Rec,0.30423353865133,0.167421835291425,0.261579499289232,0.189787693137795,0.11362461691671,0.181078633951093
