trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.217830038128219,0.253555263458847,0.411706188267936,0.0670459864464192,0.109010892950013,0.255924761654947
UP2,0.300403954930721,0.191500387094417,0.307413879968843,0.115832695024584,0.0844466699363157,0.193493264544071
P1,0.382470759835869,0.279543258946211,0.298900403513825,0.15285852847128,0.111520494445229,0.178075943305996
P2,0.369963655320234,0.305944744073527,0.336763672514619,0.160179996822555,0.152333063435285,0.210325418584889
Rec,0.548484092621932,0.338979613903902,0.909521754790994,0.288775644160473,0.179880274397012,0.614917094032144
