trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.164251383478701,0.343495728847258,0.0851040183712417,0.0601235646355541,0.182130839740775,0.0356710442588742
UP2,0.161152675025828,0.357742517831647,0.0773944719620054,0.0573801192583672,0.211232722867213,0.0337514819894184
P1,0.322736416372264,0.46891552355152,0.0871189462891708,0.125127309250721,0.276584414241511,0.044128139738606
P2,0.384440761857483,0.48307434570506,0.0790066971999073,0.224657558198888,0.309203518719811,0.0510608124715083
Rec,0.327925686715314,0.606556110443257,0.116754431979043,0.206822821456297,0.46111132718774,0.0709104810078075
