25,-5,57
26,-5,56
25,-4,57
26,-5,57
26,-5,57
25,-5,56
27,-5,56
27,-5,57
30,-3,58
23,-5,54
22,-5,55
27,-5,57
28,-6,58
26,-4,57
26,-4,57
27,-4,56
30,-5,55
23,-4,56
23,0,62
28,-3,56
28,-5,54
29,-4,56
30,-5,57
29,-4,56
27,-4,56
29,-5,56
26,-5,55
27,-5,55
28,-5,55
27,-5,55
27,-5,55
27,-5,55
27,-5,55
30,-5,56
29,-5,56
28,-5,55
29,-5,55
27,-4,57
26,-5,55
27,-5,55
29,-5,56
26,-5,57
29,-5,56
32,-6,56
22,-5,57
23,-4,56
25,-4,57
28,-5,55
29,-4,54
27,-3,58
25,-5,56
25,-4,56
28,-3,58
30,-4,54
27,-4,56
23,-3,56
27,-3,58
24,-5,57
27,-5,56
27,-4,57
31,-4,60
24,-3,57
26,-3,56
26,-3,56
23,-4,57
26,-3,57
27,-3,56
25,-3,57
25,-4,56
28,-3,57
28,-4,57
26,-5,56
27,-4,56
28,-4,57
27,-4,56
27,-4,56
28,-4,56
28,-4,56
27,-4,56
26,-4,56
28,-4,56
28,-4,56
27,-4,56
28,-4,56
27,-4,57
26,-5,57
27,-5,56
26,-4,56
26,-5,57
25,-4,57
24,-4,57
28,-5,56
28,-4,57
31,-7,57
33,-2,53
22,1,56
25,-3,54
26,-3,56
27,-3,57
29,-3,57
27,-5,56
26,-6,56
28,-5,56
28,-5,56
26,-5,57
25,-4,59
29,-5,55
27,-4,54
29,-4,58
27,-5,54
25,-5,53
29,-4,57
30,-3,57
28,-4,56
29,-3,57
25,-5,56
27,-5,56
27,-4,56
33,-4,57
28,1,60
28,-6,54
28,-1,55
27,-3,55
28,-1,57
26,-2,57
25,-3,55
31,-3,57
31,-5,56
29,-4,55
26,-6,55
27,-5,55
25,-5,56
26,-6,56
27,-6,56
27,-5,56
31,-4,55
31,-5,55
30,-5,55
30,-4,56
29,-4,55
28,-4,55
29,-5,55
29,-4,55
29,-5,55
29,-5,55
29,-5,55
29,-5,55
29,-5,55
29,-5,55
30,-5,55
29,-5,55
30,-5,55
30,-5,55
30,-5,55
30,-5,55
30,-5,55
30,-4,55
30,-5,55
30,-4,55
30,-4,55
30,-5,55
30,-5,55
30,-5,55
30,-5,54
30,-5,55
30,-5,54
29,-4,55
29,-4,55
30,-4,55
31,-5,54
31,-5,55
29,-4,55
29,-4,55
32,-5,55
32,-4,55
30,-5,54
31,-5,55
30,-4,55
30,-4,55
29,-4,55
30,-5,54
30,-5,55
29,-4,55
29,-4,55
28,-5,55
29,-4,55
30,-5,54
32,-5,54
33,-5,55
29,-5,55
26,-5,56
30,-5,53
31,-4,56
29,-5,55
30,-4,52
32,-3,55
27,-2,54
27,-2,56
27,-1,57
26,0,60
23,-1,52
25,-3,54
27,-2,57
27,-2,58
23,-3,56
26,-4,57
30,-5,56
31,-5,56
28,-5,56
25,-4,60
23,-3,59
9,1,59
31,-4,60
33,-5,54
56,-5,58
35,-5,55
21,-1,52
22,-3,55
27,-2,59
30,-2,58
30,-4,56
29,-4,55
27,-4,55
28,-4,56
28,-3,57
28,-4,55
