29,-12,54
27,-15,56
24,-16,57
25,-16,55
31,-16,54
27,-14,55
26,-14,53
26,-15,53
27,-15,55
25,-15,57
28,-16,57
26,-14,54
23,-15,53
24,-14,55
26,-14,55
27,-14,54
30,-15,54
27,-17,56
27,-16,55
24,-15,53
23,-14,57
30,-15,54
26,-15,52
27,-15,54
26,-15,57
27,-16,57
27,-16,54
27,-15,54
26,-16,54
27,-16,55
28,-16,56
26,-16,53
25,-15,53
27,-15,55
27,-16,56
26,-16,54
25,-15,54
25,-15,53
26,-15,55
27,-16,56
26,-16,55
27,-16,55
27,-16,54
27,-16,54
25,-15,54
26,-15,54
25,-15,55
25,-15,55
27,-16,55
26,-16,56
25,-15,55
29,-16,52
29,-14,56
24,-14,54
27,-14,53
26,-15,55
27,-15,56
25,-16,55
26,-16,55
27,-15,55
25,-16,55
26,-16,56
28,-16,54
28,-16,54
26,-14,53
25,-15,55
26,-13,57
26,-14,56
27,-15,55
26,-15,55
26,-15,56
25,-14,57
25,-13,55
25,-12,56
24,-13,55
26,-10,56
27,-12,55
24,-14,54
24,-13,55
28,-14,56
28,-15,55
26,-15,55
26,-15,57
26,-15,56
26,-14,53
28,-14,53
26,-14,53
25,-14,54
25,-15,55
27,-15,56
26,-14,56
26,-15,55
28,-15,55
27,-14,53
26,-14,53
26,-14,54
27,-14,55
26,-15,57
28,-16,57
27,-16,54
26,-15,56
26,-13,55
24,-13,54
26,-14,53
27,-15,53
28,-15,54
26,-16,56
25,-16,57
24,-16,55
27,-16,55
26,-16,55
26,-16,54
26,-16,54
26,-16,54
24,-16,55
26,-17,55
28,-17,55
25,-17,55
26,-17,55
26,-17,55
26,-17,54
26,-17,55
26,-17,55
26,-17,55
26,-17,54
27,-17,54
25,-16,54
26,-17,55
26,-17,55
26,-17,54
26,-17,54
25,-17,55
25,-17,55
26,-16,55
26,-17,55
25,-16,55
26,-16,55
24,-16,55
26,-17,55
25,-16,55
26,-16,55
26,-16,55
25,-15,56
24,-15,55
26,-16,54
26,-15,55
24,-15,54
24,-15,54
26,-15,54
28,-16,56
26,-16,57
26,-17,55
26,-16,53
27,-15,56
27,-15,56
26,-15,53
26,-15,55
26,-15,56
24,-15,54
24,-15,55
27,-15,55
26,-15,55
27,-16,54
26,-16,54
26,-16,55
27,-16,55
27,-16,54
26,-16,55
26,-16,55
26,-16,55
26,-16,54
27,-16,54
27,-16,54
26,-16,54
27,-16,55
28,-16,54
27,-17,54
23,-16,57
21,-14,55
23,-13,55
31,-15,56
39,-14,55
39,-11,49
27,-12,50
30,-13,48
36,-12,50
36,-12,52
31,-13,52
29,-15,52
34,-18,53
28,-18,53
29,-19,54
27,-18,56
27,-16,57
25,-16,49
32,-17,48
30,-15,56
27,-16,55
27,-16,52
26,-16,54
29,-15,54
28,-15,54
27,-16,53
29,-16,54
27,-16,55
28,-16,54
29,-17,53
28,-17,54
27,-17,54
29,-17,53
27,-17,55
26,-16,55
29,-17,51
27,-16,53
27,-15,56
28,-16,56
27,-17,52
27,-16,52
28,-16,54
28,-16,55
26,-17,54
26,-16,53
28,-16,54
28,-17,54
28,-16,54
28,-17,54
28,-17,53
27,-16,53
28,-16,55
27,-16,53
28,-16,54
27,-16,54
28,-16,55
27,-17,53
27,-16,53
28,-16,55
28,-17,54
28,-17,53
28,-17,55
27,-16,55
29,-17,53
28,-16,53
28,-15,54
25,-16,54
28,-15,54
27,-15,54
29,-16,54
27,-16,54
26,-16,54
26,-15,55
27,-15,55
28,-16,53
27,-16,54
25,-16,55
28,-16,54
29,-16,54
25,-15,54
28,-15,54
29,-15,54
28,-15,54
26,-16,54
27,-16,54
28,-16,54
30,-17,54
29,-17,54
24,-16,55
27,-16,55
27,-16,54
27,-16,54
28,-15,52
30,-15,55
28,-15,53
28,-16,52
27,-16,52
28,-16,56
28,-16,55
27,-16,52
27,-16,52
29,-16,54
29,-16,54
28,-16,54
28,-17,54
28,-16,53
29,-16,55
28,-16,54
27,-16,52
28,-16,53
28,-16,53
28,-16,52
27,-16,52
28,-15,53
29,-16,54
29,-17,55
29,-17,54
28,-16,54
27,-16,54
29,-16,54
30,-16,54
32,-16,51
29,-15,51
23,-14,57
29,-15,54
29,-15,53
28,-15,53
27,-15,54
28,-15,54
27,-15,54
29,-16,54
28,-16,54
28,-17,55
27,-17,54
28,-16,53
27,-15,53
27,-15,53
27,-16,54
27,-16,55
27,-16,55
27,-16,55
27,-16,54
