nametan,averagetan
subj6_baseline_2019-02-09_11-20-43_TAN-Sitting_VER2.txt,0.369230769230769
subj6_baseline_2019-02-09_11-55-34_TAN-Sitting_VER2.txt,-0.00769230769230769
subj6_baseline_2019-02-09_12-26-48_TAN-Sitting_VER2.txt,0.1
subj6_baseline_2019-02-09_12-58-48_TAN-Supine_VER2.txt,-0.3
subj6_baseline_2019-02-09_13-31-18_TAN-Sitting_VER2.txt,0.353846153846154
subj6_baseline_2019-02-09_13-53-20_TAN-Sitting_VER2.txt,0.576923076923077
