epoch,mean,variance
TEMP.csv_E4_UP1_smoothedandresampled.csv,31.4225732009926,0.176576470185131
TEMP.csv_E4_UP2_smoothedandresampled.csv,31.7091270471464,0.147700847803342
TEMP.csv_E4_P1_smoothedandresampled.csv,31.4800535980148,0.235248234464456
TEMP.csv_E4_P2_smoothedandresampled.csv,30.7258441687344,0.0947009151285916
TEMP.csv_E4_Rec_smoothedandresampled.csv,30.8025033457249,0.234073233805762
HR.csv_E4_UP1_smoothedandresampled.csv,74.6494184890655,93.5172956835565
HR.csv_E4_UP2_smoothedandresampled.csv,75.0238549428711,146.746417139982
HR.csv_E4_P1_smoothedandresampled.csv,81.0253353204173,83.131397265735
HR.csv_E4_P2_smoothedandresampled.csv,82.3396870342773,289.286194882123
HR.csv_E4_Rec_smoothedandresampled.csv,87.0051564828615,187.360986067963
EDA.csv_E4_UP1_smoothedandresampled.csv,0.688645784615385,0.0510534728855563
EDA.csv_E4_UP2_smoothedandresampled.csv,1.45869568238213,0.0474111073959468
EDA.csv_E4_P1_smoothedandresampled.csv,1.6421285707196,0.10626486241891
EDA.csv_E4_P2_smoothedandresampled.csv,0.95445494292804,0.00304134215708462
EDA.csv_E4_Rec_smoothedandresampled.csv,1.18966904832714,0.0175008661429925
BVP.csv_E4_UP1_smoothedandresampled.csv,-0.00875346950372211,3710.25203437702
BVP.csv_E4_UP2_smoothedandresampled.csv,0.0104322389826302,8743.67684959063
BVP.csv_E4_P1_smoothedandresampled.csv,-0.00281646042183615,4846.20185102459
BVP.csv_E4_P2_smoothedandresampled.csv,0.0102970118362283,1412.32945925345
BVP.csv_E4_Rec_smoothedandresampled.csv,-0.0474557437085968,6800.34878168236
