trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.487302102737822,0.562812500038483,0.153012818478858,0.187374540860262,0.325505570714416,0.0483217652742004
UP2,0.529981519057448,0.595500474233229,0.185971687492534,0.236328824343146,0.371318762632743,0.0809564333655149
P1,0.669830936861766,0.328866373691506,0.209285936187048,0.262535361732073,0.148717600495263,0.108755052184906
P2,0.503840228575663,0.305081263075742,0.151430941918668,0.198039634554386,0.134442404372948,0.0603315735521812
Rec,0.70874433964451,0.625854742995417,0.224054454176636,0.403061638325497,0.392874270701766,0.0906228679515092
