trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.588172555003626,0.191039386307329,0.461657687938522,0.360748283562751,0.0572826861090752,0.281989151233648
UP2,0.35802642470037,0.100751530715602,0.321115944281929,0.206729840184887,0.0147342233468583,0.176431590553106
P1,0.471541604817694,0.281532918517679,0.431380924666691,0.247776421336566,0.139245296935928,0.244374752170277
P2,0.476687889313406,0.276259969246905,0.37711353032652,0.312612368025726,0.169784551450277,0.260228617642892
Rec,0.396921965112087,0.113554846550646,0.482852047094476,0.216522931895666,0.0270191860573828,0.272910332627257
