trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.487037046251315,0.387839813894997,0.105325294949677,0.212988401122119,0.242432220333755,0.043263042203433
UP2,0.306324705245105,0.229873024423905,0.0671904407296013,0.137971648759018,0.146704023077752,0.0291876255555682
P1,0.900201888854621,0.454628420730602,0.0963728292326618,0.595828593694325,0.281724419683501,0.0603021865626784
P2,0.371964112028376,0.456348341444627,0.0842344397452668,0.23093950798724,0.298257216404134,0.0518329721241579
Rec,0.524709389604221,0.48539957255284,0.0926843245493583,0.368656868648864,0.367202930545679,0.0533222018627714
