trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.454578779544709,0.226073194386703,0.144449174805697,0.26522862318423,0.108303607851836,0.0598849528680226
UP2,0.150082662482836,0.124965799509883,0.115748968762278,0.0556461593727507,0.0384781468232289,0.0433113016351866
P1,0.762000700447577,0.288265531728887,0.251394524431404,0.491972678821806,0.153654170799726,0.148413927158786
P2,0.786948829870489,0.290200313940324,0.185143493040547,0.529646015125879,0.143272734785719,0.125616633504082
Rec,0.221239547340884,0.083723712587545,0.0835842905178623,0.0670139573227577,0.0224143600025401,0.0231127363226317
