trialnames,apenx,apeny,apenz,sampenx,sampeny,sampenz
UP1,0.847441799873861,0.375350722235571,0.719770426962618,0.594931057643544,0.256205007291821,0.481625942804232
UP2,0.786548973820233,0.328966610506881,0.675479969611967,0.505533094913573,0.214274627653671,0.427542158358836
P1,0.424281940134703,0.231138381661824,0.385592059785736,0.274108232715657,0.151580627371552,0.236455699692817
P2,0.451790013763476,0.211971973221795,0.451582227368728,0.288084585493992,0.13358457408431,0.275728572326593
Rec,0.897181932107077,0.615935644104278,0.441412788276318,0.535998164687924,0.358774694580374,0.242364509772398
